CMDLINE /home/jules/.pyenv/versions/3.12.11/bin/python3.12 run_pipeline.py
MEM 250.750000 1754559425.4305
MEM 250.750000 1754559425.5340
MEM 250.750000 1754559425.6377
MEM 250.750000 1754559425.7412
MEM 250.750000 1754559425.8448
MEM 250.750000 1754559425.9484
MEM 250.750000 1754559426.0519
MEM 250.750000 1754559426.1556
MEM 250.750000 1754559426.2589
MEM 250.750000 1754559426.3623
MEM 250.750000 1754559426.4658
MEM 250.750000 1754559426.5696
MEM 250.750000 1754559426.6733
MEM 250.750000 1754559426.7769
MEM 250.750000 1754559426.8805
MEM 250.750000 1754559426.9837
MEM 250.750000 1754559427.0873
MEM 250.750000 1754559427.1908
MEM 250.750000 1754559427.2945
MEM 250.750000 1754559427.3980
MEM 250.750000 1754559427.5017
MEM 250.750000 1754559427.6052
MEM 250.750000 1754559427.7085
MEM 250.750000 1754559427.8121
MEM 250.750000 1754559427.9159
MEM 250.750000 1754559428.0196
MEM 250.750000 1754559428.1232
MEM 250.750000 1754559428.2265
MEM 250.750000 1754559428.3301
MEM 250.750000 1754559428.4335
MEM 250.750000 1754559428.5371
MEM 250.750000 1754559428.6409
MEM 250.750000 1754559428.7446
MEM 250.750000 1754559428.8482
MEM 250.750000 1754559428.9518
MEM 250.750000 1754559429.0553
MEM 250.750000 1754559429.1585
MEM 250.750000 1754559429.2621
MEM 250.750000 1754559429.3657
MEM 250.750000 1754559429.4693
MEM 250.750000 1754559429.5729
MEM 250.750000 1754559429.6765
MEM 250.750000 1754559429.7801
MEM 250.750000 1754559429.8837
MEM 250.750000 1754559429.9914
MEM 250.750000 1754559430.1010
MEM 250.750000 1754559430.2122
MEM 250.750000 1754559430.3213
MEM 250.750000 1754559430.4309
MEM 250.750000 1754559430.5409
MEM 250.750000 1754559430.6483
MEM 250.750000 1754559430.7518
MEM 250.750000 1754559430.8554
MEM 250.750000 1754559430.9590
MEM 250.750000 1754559431.0649
MEM 250.750000 1754559431.1684
MEM 250.750000 1754559431.2723
MEM 250.750000 1754559431.3759
MEM 250.750000 1754559431.4794
MEM 250.750000 1754559431.5829
MEM 250.750000 1754559431.6864
MEM 250.750000 1754559431.7897
MEM 250.750000 1754559431.8933
MEM 250.750000 1754559431.9967
MEM 250.750000 1754559432.1003
MEM 218.828125 1754559432.2035
MEM 215.828125 1754559432.3065
MEM 215.828125 1754559432.4098
MEM 215.828125 1754559432.5130
MEM 215.828125 1754559432.6162
MEM 215.828125 1754559432.7194
MEM 215.828125 1754559432.8225
MEM 215.828125 1754559432.9256
MEM 215.828125 1754559433.0287
MEM 215.828125 1754559433.1320
MEM 215.828125 1754559433.2352
MEM 215.828125 1754559433.3383
MEM 215.828125 1754559433.4415
MEM 215.828125 1754559433.5447
MEM 215.828125 1754559433.6479
MEM 215.828125 1754559433.7512
MEM 215.828125 1754559433.8542
MEM 215.828125 1754559433.9575
MEM 215.828125 1754559434.0606
MEM 215.828125 1754559434.1638
MEM 215.828125 1754559434.2670
MEM 215.828125 1754559434.3703
MEM 215.828125 1754559434.4735
MEM 215.828125 1754559434.5766
MEM 215.828125 1754559434.6797
MEM 215.828125 1754559434.7829
MEM 215.828125 1754559434.8860
MEM 215.828125 1754559434.9892
MEM 215.828125 1754559435.0922
MEM 215.828125 1754559435.1954
MEM 215.828125 1754559435.2985
MEM 215.828125 1754559435.4016
MEM 215.828125 1754559435.5048
MEM 215.828125 1754559435.6080
MEM 215.828125 1754559435.7112
MEM 215.828125 1754559435.8143
MEM 215.828125 1754559435.9175
MEM 215.828125 1754559436.0207
MEM 215.828125 1754559436.1239
MEM 215.828125 1754559436.2272
MEM 215.828125 1754559436.3303
MEM 216.078125 1754559436.4334
MEM 216.953125 1754559436.5366
MEM 217.828125 1754559436.6399
MEM 218.703125 1754559436.7431
MEM 219.578125 1754559436.8461
MEM 220.453125 1754559436.9493
MEM 221.328125 1754559437.0524
MEM 222.203125 1754559437.1555
MEM 223.078125 1754559437.2587
MEM 223.953125 1754559437.3617
MEM 224.828125 1754559437.4648
MEM 225.703125 1754559437.5679
MEM 226.578125 1754559437.6711
MEM 227.453125 1754559437.7741
MEM 228.328125 1754559437.8772
MEM 229.203125 1754559437.9804
MEM 230.078125 1754559438.0835
MEM 230.953125 1754559438.1865
MEM 231.828125 1754559438.2896
MEM 232.578125 1754559438.3927
MEM 233.203125 1754559438.4961
MEM 233.953125 1754559438.5993
MEM 234.828125 1754559438.7025
MEM 235.703125 1754559438.8056
MEM 236.578125 1754559438.9089
MEM 237.453125 1754559439.0121
MEM 238.328125 1754559439.1153
MEM 239.203125 1754559439.2184
MEM 240.078125 1754559439.3214
MEM 240.953125 1754559439.4246
MEM 241.703125 1754559439.5278
MEM 253.078125 1754559439.6338
MEM 260.953125 1754559439.7396
MEM 268.828125 1754559439.8457
MEM 276.703125 1754559439.9522
MEM 284.578125 1754559440.0581
MEM 292.453125 1754559440.1644
MEM 300.203125 1754559440.2703
MEM 285.058594 1754559440.3737
MEM 279.558594 1754559440.4770
MEM 303.058594 1754559440.5803
MEM 274.933594 1754559440.6835
MEM 303.058594 1754559440.7867
MEM 270.058594 1754559440.8898
MEM 303.058594 1754559440.9929
MEM 269.558594 1754559441.0961
MEM 303.058594 1754559441.1992
MEM 265.558594 1754559441.3024
MEM 303.058594 1754559441.4055
MEM 265.808594 1754559441.5087
MEM 303.058594 1754559441.6119
MEM 262.808594 1754559441.7150
MEM 303.058594 1754559441.8181
MEM 256.683594 1754559441.9212
MEM 287.683594 1754559442.0245
MEM 250.761719 1754559442.1277
MEM 250.761719 1754559442.2308
MEM 250.761719 1754559442.3339
MEM 250.761719 1754559442.4370
MEM 250.761719 1754559442.5401
MEM 250.761719 1754559442.6433
MEM 250.761719 1754559442.7463
MEM 250.761719 1754559442.8495
MEM 250.761719 1754559442.9527
MEM 250.761719 1754559443.0558
MEM 250.761719 1754559443.1589
MEM 250.761719 1754559443.2621
MEM 250.761719 1754559443.3652
MEM 250.761719 1754559443.4685
MEM 250.761719 1754559443.5718
MEM 250.761719 1754559443.6751
MEM 250.761719 1754559443.7782
MEM 250.761719 1754559443.8814
MEM 250.761719 1754559443.9845
MEM 250.761719 1754559444.0875
MEM 250.761719 1754559444.1907
MEM 250.761719 1754559444.2939
MEM 250.761719 1754559444.3970
MEM 250.761719 1754559444.5002
MEM 250.761719 1754559444.6034
MEM 250.761719 1754559444.7065
MEM 250.761719 1754559444.8096
MEM 250.761719 1754559444.9128
MEM 250.761719 1754559445.0160
MEM 250.761719 1754559445.1192
MEM 250.761719 1754559445.2222
MEM 250.761719 1754559445.3254
MEM 250.761719 1754559445.4286
MEM 250.761719 1754559445.5318
MEM 250.761719 1754559445.6351
MEM 250.761719 1754559445.7382
MEM 250.761719 1754559445.8414
MEM 250.761719 1754559445.9449
MEM 250.761719 1754559446.0483
MEM 250.761719 1754559446.1518
MEM 250.761719 1754559446.2553
MEM 250.761719 1754559446.3586
MEM 250.761719 1754559446.4620
MEM 250.761719 1754559446.5654
MEM 250.761719 1754559446.6688
MEM 250.761719 1754559446.7723
MEM 250.761719 1754559446.8757
MEM 250.761719 1754559446.9792
MEM 250.761719 1754559447.0827
MEM 250.761719 1754559447.1860
MEM 250.761719 1754559447.2900
MEM 250.761719 1754559447.3935
MEM 250.761719 1754559447.4968
MEM 250.761719 1754559447.6003
MEM 250.761719 1754559447.7038
MEM 250.761719 1754559447.8075
MEM 250.761719 1754559447.9110
MEM 250.761719 1754559448.0145
MEM 250.761719 1754559448.1178
MEM 250.761719 1754559448.2213
MEM 250.761719 1754559448.3249
MEM 250.761719 1754559448.4283
MEM 250.761719 1754559448.5319
MEM 250.761719 1754559448.6357
MEM 250.761719 1754559448.7393
MEM 250.761719 1754559448.8429
MEM 250.761719 1754559448.9465
MEM 250.761719 1754559449.0500
MEM 250.761719 1754559449.1534
MEM 250.761719 1754559449.2570
MEM 250.761719 1754559449.3602
MEM 250.761719 1754559449.4637
MEM 250.761719 1754559449.5672
MEM 250.761719 1754559449.6708
MEM 250.761719 1754559449.7742
MEM 250.761719 1754559449.8778
MEM 250.761719 1754559449.9813
MEM 250.761719 1754559450.0849
MEM 250.761719 1754559450.1883
MEM 250.761719 1754559450.2918
MEM 250.761719 1754559450.3953
MEM 250.761719 1754559450.4991
MEM 250.761719 1754559450.6025
MEM 250.761719 1754559450.7060
MEM 250.761719 1754559450.8097
MEM 250.761719 1754559450.9133
MEM 250.761719 1754559451.0168
MEM 250.761719 1754559451.1201
MEM 250.761719 1754559451.2237
MEM 250.761719 1754559451.3273
MEM 250.761719 1754559451.4307
MEM 250.761719 1754559451.5341
MEM 250.761719 1754559451.6377
MEM 250.761719 1754559451.7411
MEM 250.761719 1754559451.8445
MEM 250.761719 1754559451.9480
MEM 250.761719 1754559452.0515
MEM 250.761719 1754559452.1551
MEM 250.761719 1754559452.2583
MEM 250.761719 1754559452.3616
MEM 250.761719 1754559452.4650
MEM 250.761719 1754559452.5685
MEM 250.761719 1754559452.6720
MEM 250.761719 1754559452.7756
MEM 250.761719 1754559452.8791
MEM 250.761719 1754559452.9824
MEM 250.761719 1754559453.0857
MEM 250.761719 1754559453.1890
MEM 221.824219 1754559453.2921
MEM 221.824219 1754559453.3954
MEM 221.824219 1754559453.4985
MEM 221.824219 1754559453.6015
MEM 221.824219 1754559453.7049
MEM 221.824219 1754559453.8082
MEM 221.824219 1754559453.9115
MEM 221.824219 1754559454.0145
MEM 221.824219 1754559454.1176
MEM 221.824219 1754559454.2208
MEM 221.824219 1754559454.3241
MEM 221.824219 1754559454.4273
MEM 221.824219 1754559454.5306
MEM 221.824219 1754559454.6337
MEM 221.824219 1754559454.7370
MEM 221.824219 1754559454.8403
MEM 221.824219 1754559454.9435
MEM 221.824219 1754559455.0467
MEM 221.824219 1754559455.1498
MEM 221.824219 1754559455.2529
MEM 221.824219 1754559455.3561
MEM 221.824219 1754559455.4592
MEM 221.824219 1754559455.5623
MEM 221.824219 1754559455.6656
MEM 221.824219 1754559455.7689
MEM 221.824219 1754559455.8722
MEM 221.824219 1754559455.9754
MEM 221.824219 1754559456.0786
MEM 221.824219 1754559456.1816
MEM 221.824219 1754559456.2847
MEM 221.824219 1754559456.3879
MEM 221.824219 1754559456.4910
MEM 221.824219 1754559456.5941
MEM 221.824219 1754559456.6973
MEM 221.824219 1754559456.8004
MEM 221.824219 1754559456.9037
MEM 221.824219 1754559457.0068
MEM 221.824219 1754559457.1098
MEM 221.824219 1754559457.2130
MEM 221.824219 1754559457.3162
MEM 221.824219 1754559457.4194
MEM 221.824219 1754559457.5224
MEM 221.824219 1754559457.6257
MEM 221.824219 1754559457.7290
MEM 221.824219 1754559457.8322
MEM 221.824219 1754559457.9354
MEM 221.824219 1754559458.0385
MEM 221.824219 1754559458.1417
MEM 222.199219 1754559458.2449
MEM 223.074219 1754559458.3483
MEM 223.949219 1754559458.4515
MEM 224.699219 1754559458.5545
MEM 225.574219 1754559458.6576
MEM 226.449219 1754559458.7608
MEM 227.199219 1754559458.8661
MEM 228.074219 1754559458.9696
MEM 228.949219 1754559459.0735
MEM 229.699219 1754559459.1775
MEM 230.574219 1754559459.2808
MEM 231.324219 1754559459.3842
MEM 232.199219 1754559459.4875
MEM 233.074219 1754559459.5905
MEM 233.949219 1754559459.6937
MEM 234.824219 1754559459.7969
MEM 235.574219 1754559459.9001
MEM 236.449219 1754559460.0033
MEM 237.324219 1754559460.1064
MEM 238.199219 1754559460.2095
MEM 239.074219 1754559460.3128
MEM 239.949219 1754559460.4159
MEM 240.824219 1754559460.5192
MEM 241.699219 1754559460.6223
MEM 251.199219 1754559460.7281
MEM 259.199219 1754559460.8340
MEM 266.949219 1754559460.9400
MEM 274.824219 1754559461.0460
MEM 282.699219 1754559461.1520
MEM 290.449219 1754559461.2578
MEM 298.324219 1754559461.3638
MEM 303.074219 1754559461.4671
MEM 264.949219 1754559461.5702
MEM 303.074219 1754559461.6734
MEM 257.699219 1754559461.7766
MEM 303.074219 1754559461.8797
MEM 254.324219 1754559461.9829
MEM 303.074219 1754559462.0859
MEM 250.574219 1754559462.1891
MEM 303.074219 1754559462.2924
MEM 249.078125 1754559462.3956
MEM 303.078125 1754559462.4989
MEM 250.953125 1754559462.6020
MEM 303.078125 1754559462.7051
MEM 249.078125 1754559462.8082
MEM 303.078125 1754559462.9114
MEM 249.828125 1754559463.0145
MEM 287.703125 1754559463.1177
MEM 250.769531 1754559463.2209
MEM 250.769531 1754559463.3242
MEM 250.769531 1754559463.4276
MEM 250.769531 1754559463.5309
MEM 250.769531 1754559463.6340
MEM 250.769531 1754559463.7371
MEM 250.769531 1754559463.8404
MEM 250.769531 1754559463.9435
MEM 250.769531 1754559464.0464
MEM 250.769531 1754559464.1496
MEM 250.769531 1754559464.2528
MEM 250.769531 1754559464.3559
MEM 250.769531 1754559464.4591
MEM 250.769531 1754559464.5623
MEM 250.769531 1754559464.6654
MEM 250.769531 1754559464.7686
MEM 250.769531 1754559464.8718
MEM 250.769531 1754559464.9750
MEM 250.769531 1754559465.0781
MEM 250.769531 1754559465.1814
MEM 250.769531 1754559465.2847
MEM 250.769531 1754559465.3879
MEM 250.769531 1754559465.4911
MEM 250.769531 1754559465.5942
MEM 250.769531 1754559465.6976
MEM 250.769531 1754559465.8009
MEM 250.769531 1754559465.9042
MEM 250.769531 1754559466.0074
MEM 250.769531 1754559466.1104
MEM 250.769531 1754559466.2135
MEM 250.769531 1754559466.3167
MEM 250.769531 1754559466.4201
MEM 250.769531 1754559466.5234
MEM 250.769531 1754559466.6265
MEM 250.769531 1754559466.7296
MEM 250.769531 1754559466.8328
MEM 250.769531 1754559466.9359
MEM 250.769531 1754559467.0391
MEM 250.769531 1754559467.1423
MEM 250.769531 1754559467.2457
MEM 250.769531 1754559467.3492
MEM 250.769531 1754559467.4528
MEM 250.769531 1754559467.5564
MEM 250.769531 1754559467.6599
MEM 250.769531 1754559467.7636
MEM 250.769531 1754559467.8672
MEM 250.769531 1754559467.9708
MEM 250.769531 1754559468.0739
MEM 250.769531 1754559468.1776
MEM 250.769531 1754559468.2813
MEM 250.769531 1754559468.3848
MEM 250.769531 1754559468.4883
MEM 250.769531 1754559468.5918
MEM 250.769531 1754559468.6957
MEM 250.769531 1754559468.7991
MEM 250.769531 1754559468.9024
MEM 250.769531 1754559469.0056
MEM 250.769531 1754559469.1090
MEM 250.769531 1754559469.2125
MEM 250.769531 1754559469.3160
MEM 250.769531 1754559469.4196
MEM 250.769531 1754559469.5242
MEM 250.769531 1754559469.6279
MEM 250.769531 1754559469.7316
MEM 250.769531 1754559469.8348
MEM 250.769531 1754559469.9381
MEM 250.769531 1754559470.0418
MEM 250.769531 1754559470.1453
MEM 250.769531 1754559470.2490
MEM 250.769531 1754559470.3525
MEM 250.769531 1754559470.4560
MEM 250.769531 1754559470.5596
MEM 250.769531 1754559470.6639
MEM 250.769531 1754559470.7683
MEM 250.769531 1754559470.8719
MEM 250.769531 1754559470.9753
MEM 250.769531 1754559471.0787
MEM 250.769531 1754559471.1831
MEM 250.769531 1754559471.2871
MEM 250.769531 1754559471.3908
MEM 250.769531 1754559471.4942
MEM 250.769531 1754559471.5979
MEM 250.769531 1754559471.7013
MEM 250.769531 1754559471.8048
MEM 250.769531 1754559471.9083
MEM 250.769531 1754559472.0117
MEM 250.769531 1754559472.1152
MEM 250.769531 1754559472.2185
MEM 250.769531 1754559472.3220
MEM 250.769531 1754559472.4254
MEM 250.769531 1754559472.5289
MEM 250.769531 1754559472.6325
MEM 250.769531 1754559472.7361
MEM 250.769531 1754559472.8396
MEM 250.769531 1754559472.9431
MEM 250.769531 1754559473.0461
MEM 250.769531 1754559473.1496
MEM 250.769531 1754559473.2531
MEM 250.769531 1754559473.3566
MEM 250.769531 1754559473.4601
MEM 250.769531 1754559473.5634
MEM 250.769531 1754559473.6669
MEM 250.769531 1754559473.7703
MEM 250.769531 1754559473.8736
MEM 250.769531 1754559473.9770
MEM 250.769531 1754559474.0803
MEM 250.769531 1754559474.1839
MEM 250.769531 1754559474.2881
MEM 250.769531 1754559474.3918
MEM 229.832031 1754559474.4949
MEM 225.832031 1754559474.5979
MEM 225.832031 1754559474.7010
MEM 225.832031 1754559474.8041
MEM 225.832031 1754559474.9073
MEM 225.832031 1754559475.0104
MEM 225.832031 1754559475.1135
MEM 225.832031 1754559475.2168
MEM 225.832031 1754559475.3199
MEM 225.832031 1754559475.4231
MEM 225.832031 1754559475.5262
MEM 225.832031 1754559475.6294
MEM 225.832031 1754559475.7327
MEM 225.832031 1754559475.8359
MEM 225.832031 1754559475.9391
MEM 225.832031 1754559476.0421
MEM 225.832031 1754559476.1452
MEM 225.832031 1754559476.2484
MEM 225.832031 1754559476.3516
MEM 225.832031 1754559476.4549
MEM 225.832031 1754559476.5580
MEM 225.832031 1754559476.6612
MEM 225.832031 1754559476.7645
MEM 225.832031 1754559476.8678
MEM 225.832031 1754559476.9709
MEM 225.832031 1754559477.0740
MEM 225.832031 1754559477.1772
MEM 225.832031 1754559477.2804
MEM 225.832031 1754559477.3835
MEM 225.832031 1754559477.4867
MEM 225.832031 1754559477.5899
MEM 225.832031 1754559477.6931
MEM 225.832031 1754559477.7964
MEM 225.832031 1754559477.8997
MEM 225.832031 1754559478.0029
MEM 225.832031 1754559478.1060
MEM 225.832031 1754559478.2092
MEM 225.832031 1754559478.3124
MEM 225.832031 1754559478.4157
MEM 225.832031 1754559478.5190
MEM 225.832031 1754559478.6222
MEM 225.832031 1754559478.7253
MEM 225.832031 1754559478.8285
MEM 225.832031 1754559478.9317
MEM 225.832031 1754559479.0348
MEM 225.832031 1754559479.1382
MEM 225.832031 1754559479.2412
MEM 225.832031 1754559479.3444
MEM 225.832031 1754559479.4476
MEM 225.832031 1754559479.5506
MEM 225.832031 1754559479.6536
MEM 225.832031 1754559479.7570
MEM 225.832031 1754559479.8601
MEM 225.832031 1754559479.9632
MEM 226.707031 1754559480.0662
MEM 227.582031 1754559480.1693
MEM 228.457031 1754559480.2726
MEM 229.332031 1754559480.3759
MEM 230.207031 1754559480.4790
MEM 231.082031 1754559480.5819
MEM 231.957031 1754559480.6852
MEM 232.832031 1754559480.7885
MEM 233.582031 1754559480.8917
MEM 234.457031 1754559480.9949
MEM 235.332031 1754559481.0980
MEM 236.207031 1754559481.2011
MEM 237.082031 1754559481.3043
MEM 237.957031 1754559481.4074
MEM 238.832031 1754559481.5107
MEM 239.707031 1754559481.6139
MEM 240.582031 1754559481.7173
MEM 241.332031 1754559481.8204
MEM 241.707031 1754559481.9238
MEM 256.582031 1754559482.0297
MEM 264.332031 1754559482.1350
MEM 271.957031 1754559482.2405
MEM 279.582031 1754559482.3459
MEM 287.457031 1754559482.4513
MEM 295.082031 1754559482.5571
MEM 302.957031 1754559482.6609
MEM 243.093750 1754559482.7640
MEM 300.343750 1754559482.8672
MEM 243.093750 1754559482.9702
MEM 298.843750 1754559483.0733
MEM 244.093750 1754559483.1764
MEM 297.218750 1754559483.2799
MEM 245.097656 1754559483.3830
MEM 294.472656 1754559483.4860
MEM 246.097656 1754559483.5891
MEM 290.972656 1754559483.6927
MEM 249.097656 1754559483.7958
MEM 288.222656 1754559483.8989
MEM 266.097656 1754559484.0019
MEM 286.097656 1754559484.1050
MEM 287.097656 1754559484.2081
MEM 271.472656 1754559484.3112
MEM 287.722656 1754559484.4143
MEM 250.773438 1754559484.5174
MEM 250.773438 1754559484.6205
MEM 250.773438 1754559484.7236
MEM 250.773438 1754559484.8268
MEM 250.773438 1754559484.9297
MEM 250.773438 1754559485.0328
MEM 250.773438 1754559485.1360
MEM 250.773438 1754559485.2392
MEM 250.773438 1754559485.3423
MEM 250.773438 1754559485.4454
MEM 250.773438 1754559485.5485
MEM 250.773438 1754559485.6521
MEM 250.773438 1754559485.7552
MEM 250.773438 1754559485.8583
MEM 250.773438 1754559485.9615
MEM 250.773438 1754559486.0648
MEM 250.773438 1754559486.1679
MEM 250.773438 1754559486.2711
MEM 250.773438 1754559486.3741
MEM 250.773438 1754559486.4773
MEM 250.773438 1754559486.5804
MEM 250.773438 1754559486.6836
MEM 250.773438 1754559486.7867
MEM 250.773438 1754559486.8897
MEM 250.773438 1754559486.9930
MEM 250.773438 1754559487.0962
MEM 250.773438 1754559487.1994
MEM 250.773438 1754559487.3026
MEM 250.773438 1754559487.4057
MEM 250.773438 1754559487.5089
MEM 250.773438 1754559487.6121
MEM 250.773438 1754559487.7151
MEM 250.773438 1754559487.8182
MEM 250.773438 1754559487.9214
MEM 250.773438 1754559488.0249
MEM 250.773438 1754559488.1280
MEM 250.773438 1754559488.2311
MEM 250.773438 1754559488.3344
MEM 250.773438 1754559488.4378
MEM 250.773438 1754559488.5411
MEM 250.773438 1754559488.6446
MEM 250.773438 1754559488.7481
MEM 250.773438 1754559488.8517
MEM 250.773438 1754559488.9552
MEM 250.773438 1754559489.0587
MEM 250.773438 1754559489.1620
MEM 250.773438 1754559489.2655
MEM 250.773438 1754559489.3689
MEM 250.773438 1754559489.4724
MEM 250.773438 1754559489.5759
MEM 250.773438 1754559489.6795
MEM 250.773438 1754559489.7829
MEM 250.773438 1754559489.8863
MEM 250.773438 1754559489.9898
MEM 250.773438 1754559490.0932
MEM 250.773438 1754559490.1968
MEM 250.773438 1754559490.3003
MEM 250.773438 1754559490.4039
MEM 250.773438 1754559490.5073
MEM 250.773438 1754559490.6108
MEM 250.773438 1754559490.7147
MEM 250.773438 1754559490.8184
MEM 250.773438 1754559490.9219
MEM 250.773438 1754559491.0253
MEM 250.773438 1754559491.1288
MEM 250.773438 1754559491.2327
MEM 250.773438 1754559491.3361
MEM 250.773438 1754559491.4396
MEM 250.773438 1754559491.5431
MEM 250.773438 1754559491.6467
MEM 250.773438 1754559491.7500
MEM 250.773438 1754559491.8536
MEM 250.773438 1754559491.9573
MEM 250.773438 1754559492.0609
MEM 250.773438 1754559492.1645
MEM 250.773438 1754559492.2681
MEM 250.773438 1754559492.3716
MEM 250.773438 1754559492.4748
MEM 250.773438 1754559492.5784
MEM 250.773438 1754559492.6817
MEM 250.773438 1754559492.7855
MEM 250.773438 1754559492.8890
MEM 250.773438 1754559492.9927
MEM 250.773438 1754559493.0964
MEM 250.773438 1754559493.1998
MEM 250.773438 1754559493.3036
MEM 250.773438 1754559493.4071
MEM 250.773438 1754559493.5108
MEM 250.773438 1754559493.6141
MEM 250.773438 1754559493.7178
MEM 250.773438 1754559493.8215
MEM 250.773438 1754559493.9249
MEM 250.773438 1754559494.0286
MEM 250.773438 1754559494.1321
MEM 250.773438 1754559494.2357
MEM 250.773438 1754559494.3394
MEM 250.773438 1754559494.4429
MEM 250.773438 1754559494.5463
MEM 250.773438 1754559494.6498
MEM 250.773438 1754559494.7534
MEM 250.773438 1754559494.8568
MEM 250.773438 1754559494.9603
MEM 250.773438 1754559495.0637
MEM 250.773438 1754559495.1673
MEM 250.773438 1754559495.2705
MEM 250.773438 1754559495.3739
MEM 250.773438 1754559495.4775
MEM 249.835938 1754559495.5806
MEM 233.835938 1754559495.6842
MEM 233.835938 1754559495.7876
MEM 233.835938 1754559495.8907
MEM 233.835938 1754559495.9938
MEM 233.835938 1754559496.0970
MEM 233.835938 1754559496.2001
MEM 233.835938 1754559496.3032
MEM 233.835938 1754559496.4062
MEM 233.835938 1754559496.5094
MEM 233.835938 1754559496.6127
MEM 233.835938 1754559496.7162
MEM 233.835938 1754559496.8193
MEM 233.835938 1754559496.9224
MEM 233.835938 1754559497.0255
MEM 233.835938 1754559497.1286
MEM 233.835938 1754559497.2318
MEM 233.835938 1754559497.3350
MEM 233.835938 1754559497.4382
MEM 233.835938 1754559497.5414
MEM 233.835938 1754559497.6445
MEM 233.835938 1754559497.7477
MEM 233.835938 1754559497.8509
MEM 233.835938 1754559497.9539
MEM 233.835938 1754559498.0571
MEM 233.835938 1754559498.1603
MEM 233.835938 1754559498.2636
MEM 233.835938 1754559498.3671
MEM 233.835938 1754559498.4702
MEM 233.835938 1754559498.5734
MEM 233.835938 1754559498.6765
MEM 233.835938 1754559498.7798
MEM 233.835938 1754559498.8830
MEM 233.835938 1754559498.9860
MEM 233.835938 1754559499.0892
MEM 233.835938 1754559499.1924
MEM 233.835938 1754559499.2957
MEM 233.835938 1754559499.3988
MEM 233.835938 1754559499.5019
MEM 233.835938 1754559499.6050
MEM 233.835938 1754559499.7084
MEM 233.835938 1754559499.8117
MEM 233.835938 1754559499.9148
MEM 233.835938 1754559500.0181
MEM 233.835938 1754559500.1213
MEM 233.835938 1754559500.2245
MEM 233.835938 1754559500.3278
MEM 233.835938 1754559500.4309
MEM 233.835938 1754559500.5339
MEM 233.835938 1754559500.6370
MEM 233.835938 1754559500.7402
MEM 233.835938 1754559500.8433
MEM 233.835938 1754559500.9464
MEM 233.835938 1754559501.0496
MEM 233.835938 1754559501.1527
MEM 233.835938 1754559501.2559
MEM 233.835938 1754559501.3591
MEM 233.835938 1754559501.4622
MEM 233.835938 1754559501.5655
MEM 233.835938 1754559501.6686
MEM 233.835938 1754559501.7717
MEM 233.835938 1754559501.8748
MEM 233.835938 1754559501.9778
MEM 234.710938 1754559502.0810
MEM 235.585938 1754559502.1841
MEM 236.460938 1754559502.2873
MEM 237.335938 1754559502.3904
MEM 238.210938 1754559502.4935
MEM 239.085938 1754559502.5967
MEM 239.960938 1754559502.6999
MEM 240.835938 1754559502.8029
MEM 241.710938 1754559502.9060
MEM 251.460938 1754559503.0120
MEM 259.585938 1754559503.1180
MEM 267.585938 1754559503.2242
MEM 275.460938 1754559503.3301
MEM 283.335938 1754559503.4365
MEM 291.335938 1754559503.5424
MEM 299.210938 1754559503.6485
MEM 303.085938 1754559503.7517
MEM 267.242188 1754559503.8548
MEM 303.117188 1754559503.9578
MEM 265.992188 1754559504.0609
MEM 303.117188 1754559504.1642
MEM 263.617188 1754559504.2674
MEM 303.117188 1754559504.3705
MEM 263.992188 1754559504.4735
MEM 303.117188 1754559504.5767
MEM 261.617188 1754559504.6799
MEM 303.117188 1754559504.7834
MEM 263.367188 1754559504.8864
MEM 303.117188 1754559504.9895
MEM 261.996094 1754559505.0926
MEM 303.121094 1754559505.1957
MEM 255.371094 1754559505.2990
MEM 287.746094 1754559505.4020
MEM 250.777344 1754559505.5051
MEM 250.777344 1754559505.6082
MEM 250.777344 1754559505.7114
MEM 250.777344 1754559505.8145
MEM 250.777344 1754559505.9176
MEM 250.777344 1754559506.0208
MEM 250.777344 1754559506.1239
MEM 250.777344 1754559506.2271
MEM 250.777344 1754559506.3302
MEM 250.777344 1754559506.4334
MEM 250.777344 1754559506.5366
MEM 250.777344 1754559506.6397
MEM 250.777344 1754559506.7429
MEM 250.777344 1754559506.8459
MEM 250.777344 1754559506.9491
MEM 250.777344 1754559507.0522
MEM 250.777344 1754559507.1554
MEM 250.777344 1754559507.2584
MEM 250.777344 1754559507.3615
MEM 250.777344 1754559507.4646
MEM 250.777344 1754559507.5678
MEM 250.777344 1754559507.6709
MEM 250.777344 1754559507.7739
MEM 250.777344 1754559507.8770
MEM 250.777344 1754559507.9802
MEM 250.777344 1754559508.0836
MEM 250.777344 1754559508.1869
MEM 250.777344 1754559508.2900
MEM 250.777344 1754559508.3932
MEM 250.777344 1754559508.4964
MEM 250.777344 1754559508.5998
MEM 250.777344 1754559508.7030
MEM 250.777344 1754559508.8061
MEM 250.777344 1754559508.9092
MEM 250.777344 1754559509.0122
MEM 250.777344 1754559509.1153
MEM 250.777344 1754559509.2185
MEM 250.777344 1754559509.3215
MEM 250.777344 1754559509.4250
MEM 250.777344 1754559509.5284
MEM 250.777344 1754559509.6319
MEM 250.777344 1754559509.7352
MEM 250.777344 1754559509.8385
MEM 250.777344 1754559509.9420
MEM 250.777344 1754559510.0455
MEM 250.777344 1754559510.1489
